23,0.6770356618441068,5.201347864591158,76.60797882080078 
30,0.7386926871079665,5.322008463052603,78.98282885551453 
21,0.7101749090047983,5.396982926588792,79.57425427436829 
22,0.6994516299321101,5.396498606755183,79.42248678207397 
20,0.6626831201406626,5.403145166543814,79.04028725624084 
31,0.7619368296403152,5.322070928720327,79.28646850585938 
28,0.7469809972322904,5.322103261947632,79.09069180488586 
29,0.8090737966390756,5.322330786631658,79.91964507102966 
11,0.572585037776402,5.198195321219308,80.9888346195221 
2,0.5933046851839338,5.198721596172878,81.33579111099243 
42,0.6229181106273944,5.594240298637977,80.98689484596252 
40,0.6597230251018817,5.5956597694983845,81.68099546432495 
27,0.6799140159900372,5.60058408517104,81.82696843147278 
41,0.6359016161698562,5.5957321387070875,81.18801426887512 
26,0.6859578719505897,5.600462730114277,81.91630291938782 
25,0.7033094076009897,5.5971886194669285,82.08381581306458 
33,0.6728467574486365,5.592208954004141,81.62161898612976 
43,0.6568094767056979,5.601367767040546,81.5329167842865 
35,0.6812724700340858,5.591251776768611,81.72431564331055 
32,0.7188269725212684,5.602076420417199,82.36647248268127 
34,0.7019690917088435,5.598878952173086,82.08424234390259 
24,0.6854309118711032,5.599448020641621,81.88599705696106 
38,0.859498354104849,5.4922506259037895,82.76654958724976 
45,0.7174203029045692,5.609212471888616,82.59492754936218 
46,0.7872334443605863,5.593903945042537,83.14183926582336 
44,0.7433018134190486,5.601026461674617,82.67095017433167 
47,0.7516394761892465,5.595614359929011,82.70663046836853 
19,0.5328546932765416,5.387380463736398,83.09809613227844 
37,0.7835383415222168,5.595048812719492,83.11924147605896 
36,0.7847244005936843,5.591712713241577,83.09058713912964 
18,0.5355627366474697,5.440024444035122,83.87069749832153 
16,0.5047016484396798,5.4420552253723145,83.44590473175049 
39,0.799070615034837,5.6004590804760275,83.39037799835205 
3,0.5804223162787301,5.379150577953884,83.62148070335388 
17,0.5344877924237933,5.430038094520569,83.71486353874207 
15,0.6507943017142159,5.387723956789289,84.75632333755493 
1,0.5718407801219395,5.434401324817112,84.27602910995483 
8,0.594266414642334,5.440164566040039,84.69640564918518 
9,0.5941719668252128,5.444919807570321,84.73935055732727 
14,0.6581448316574097,5.441542795726231,85.60205817222595 
12,0.6423759290150234,5.4448573078428,85.41709852218628 
13,0.6112912552697318,5.445115974971226,85.0005202293396 
4,0.678995064326695,5.387046030589512,85.12923908233643 
0,0.6374834775924683,5.433316486222403,85.40116238594055 
10,0.5831275667463031,5.562611392566136,86.24350166320801 
7,0.739221589905875,5.441688111850193,86.73182559013367 
5,0.7291401284081596,5.448498674801418,86.67842721939087 
6,0.6755893400737217,5.455121415002005,86.04667925834656 
22,0.5662333415104792,5.3816543359022875,77.48540353775024 
28,0.6579988186176007,5.335207150532649,78.079763174057 
29,0.6569363520695612,5.328000765580398,77.97887182235718 
20,0.5512398206270658,5.408444312902597,77.63874220848083 
21,0.5562970088078425,5.408494986020601,77.71535444259644 
23,0.5637272871457614,5.41157603263855,77.84597992897034 
31,0.7053786057692307,5.328655279599703,78.61648893356323 
30,0.6700473198523889,5.331160361950214,78.77213835716248 
47,0.5905106434455285,5.609711261895987,80.77338099479675 
35,0.6790228256812463,5.602987619546743,81.8368649482727 
44,0.649913659462562,5.614444695986235,81.61560368537903 
46,0.6241262509272649,5.608169317245483,81.19228386878967 
42,0.6280607076791617,5.610546478858361,81.27071809768677 
27,0.6881932295285739,5.605223490641667,81.98623609542847 
26,0.695334581228403,5.604547353891226,82.06814885139465 
41,0.6457546124091516,5.609828252058763,81.49027800559998 
36,0.7157375445732703,5.602580125515278,82.3068733215332 
33,0.6726872737591083,5.602111963125376,81.74369168281555 
40,0.658742776283851,5.607214634235088,81.62467312812805 
38,0.6717873536623441,5.605331182479858,81.76919221878052 
32,0.7299255957970252,5.603931005184467,82.5095899105072 
37,0.686591258415809,5.603915911454421,81.94907402992249 
43,0.6777010330787072,5.609936384054331,81.90608310699463 
25,0.7051644692054162,5.604422954412607,82.19718217849731 
39,0.6907164867107685,5.603398378078754,81.99541664123535 
34,0.7060997302715595,5.604349888288057,82.19990873336792 
24,0.7197821323688214,5.6034462451934814,82.37240958213806 
45,0.6996607046860915,5.622855754999014,82.38003540039062 
15,0.5246190513883319,5.396563257489886,83.08494758605957 
17,0.5345508030482701,5.4594435180936545,84.1098222732544 
18,0.5208072662353516,5.46191326209477,83.95022511482239 
12,0.5287677560533796,5.469017692974636,84.16214489936829 
7,0.5645766087940761,5.464439834867205,84.63209581375122 
3,0.5836309364863804,5.460399184908185,84.80214214324951 
10,0.585345949445452,5.457878657749721,84.79137444496155 
5,0.5860225302832467,5.466510721615383,84.91429233551025 
8,0.5961430072784424,5.46020862034389,84.97737550735474 
11,0.5719878503254482,5.457752534321377,84.5984435081482 
1,0.5678352628435407,5.465268424579075,84.64825582504272 
14,0.49631484917231966,5.574529051780701,85.22121834754944 
16,0.5141679218837193,5.575886028153556,85.4545271396637 
9,0.5984680822917393,5.460062435695103,84.9999942779541 
0,0.64328019959586,5.4619757788521905,85.66096997261047 
19,0.531317949295044,5.575978176934378,85.68549156188965 
13,0.535666925566537,5.5745134353637695,85.72458744049072 
6,0.5704302276883807,5.583975774901254,86.34559512138367 
4,0.5901071514402118,5.574090685163226,86.48331665992737 
2,0.5971165214266095,5.574821625437055,86.58994817733765 
