3,0.396833269684403,0.9072903836214984,70.76097440719604 
1,0.40141392637182166,0.9092163509792752,71.10402274131775 
6,0.42538826995425755,0.89453743563758,71.5840711593628 
0,0.4107766328034578,0.9138471241350528,71.87813210487366 
7,0.4414082677276046,0.8823969496621026,71.79964327812195 
2,0.4054982838807283,0.9235649373796251,72.14607429504395 
5,0.419989961164969,0.9166457167378178,72.55327820777893 
11,0.46879005432128906,0.8981063365936279,72.785569190979 
4,0.42878879882671217,0.9205857250425551,73.19189429283142 
10,0.47488594954868535,0.9085189216541794,73.65483546257019 
9,0.47505574406317946,0.9235995175703516,74.48098635673523 
8,0.4829108130257085,0.9508648053655084,76.3168466091156 
8,0.612434022831467,1.880788263284935,133.10082530975342 
10,0.541118711795447,1.9588915671942368,133.44118428230286 
4,0.6074797798086096,1.8709770926722773,134.82205772399902 
2,0.5657103149979202,1.9234782457351685,135.39490604400635 
0,0.46177770914854827,2.055544482337104,136.94230723381042 
5,0.45796030980569347,2.060352881749471,137.06473207473755 
3,0.42819916318964074,2.099597966229474,137.47891902923584 
11,0.4955636330370633,2.0840268809840365,137.68190836906433 
7,0.4606100762331927,2.0939490883438676,138.92661571502686 
9,0.4905045437362959,2.1713808707471163,142.04135942459106 
1,0.4257109959920247,2.237616265261615,144.802636384964 
6,0.4656505893777918,2.264207689850419,148.40481805801392 
